sid	text	aspect	sentiment
840	Food was OK - fish was cooked well.	food	positive
1011	We actually left hungry and went across the street to Wo Hop at 15 Mott street for some good chinese food.	food	positive
698	The duck confit is always amazing and the foie gras terrine with figs was out of this world.	food	positive
14	The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.	service	negative
3302	The staff offers impeccable service.	service	positive
1651	The catch is that you are charged extra for ANYTHING that you leave on your plate so don't be a greedy pig!	price	negative
160	We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.	food	positive
2427	This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.	food	negative
2427	This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.	price	negative
2404	The place is sleek, modern and playfull and i will return again frequently.	ambience	positive
116	I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.	price	positive
116	I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.	food	positive
2008	The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.	food	positive
2206	After being told that our party of three would be seated in 10 minutes and watching other parties (multiples of 2 and higher) seated for 40 minutes, the three of us were squished into a small 2-person table.	service	negative
1010	And the bill was outragous.	price	negative
89	The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.	food	positive
89	The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.	service	positive
89	The service was attentive, yet unimposing, the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.	price	positive
2994	Kind, attentive wait staff.	service	positive
2572	Salads were fantastic.	food	positive
1288	The owners and employees are friendly and their pizza is fantastic.	food	positive
1288	The owners and employees are friendly and their pizza is fantastic.	service	positive
1723	The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.	food	positive
3491	The food is authentic Italian - delicious!	food	positive
2909	skip dessert.	food	negative
2656	We spent $200 in this place and left hungry and very disappointed.	price	negative
1795	It was like the servers forgot that they actually worked there and instead wanted to hang out and be cool.	service	negative
3438	The service is good and ambience is good for a date or group outing.	service	positive
3438	The service is good and ambience is good for a date or group outing.	ambience	positive
730	It's all about the food !!	food	positive
1870	Fast service.	service	positive
1519	The staff is excellent, specjal: that girl behind the bar, european chic.	service	positive
2904	stick with the chicken, beef, and lamb dishes.	food	positive
1009	The service was bad, the food took to forever to come, we sat on the upper level.	service	negative
2642	We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident.	food	positive
43	ALWAYS full with tourists (especially because of it's close proximity to Rockefeller Center).	ambience	neutral
307	This restaurant is a wonderful place to go many times and it is reasonably priced.	price	positive
1338	Bottom line: B+ for the food, F for the service.	food	positive
1338	Bottom line: B+ for the food, F for the service.	service	negative
1625	The only thing the waiters don't do for you is wipe your chin when you leave.	service	positive
2095	Stick to dimsum, not super overpriced noodles.	food	negative
2095	Stick to dimsum, not super overpriced noodles.	price	negative
989	The service is fine and they allow you to enjoy the view.	service	positive
989	The service is fine and they allow you to enjoy the view.	ambience	positive
3047	We, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.	service	negative
2993	delicious simple food in nice outdoor atmosphere.	food	positive
2993	delicious simple food in nice outdoor atmosphere.	ambience	positive
3108	The food is good, but very expensive for the casualness of it.	price	negative
3439	The only fallback on this restaurant is the prices.	price	negative
1440	The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.	food	negative
101	i love the pics of andy warhol when he used to frequent the place (he painted the ballato's sign in the window).	ambience	positive
351	Try sushimi cucumber roll.	food	positive
988	The food is delicious.	food	positive
2963	Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.	food	positive
2963	Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.	price	positive
3412	This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.	service	positive
3412	This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.	ambience	positive
246	Yeah Shanghai is also great but not quite as good -- they use the same amount of salt but without sweetness to balance out.	food	neutral
1394	The atmosphere is much better than Sripraphai (more modern and sleek).	ambience	positive
3642	The food is outstanding and the service is quick, friendly and very professional.	food	positive
3642	The food is outstanding and the service is quick, friendly and very professional.	service	positive
2159	The bagels always warm, soft on the inside, crispy on the outside and enormous in size.	food	positive
1061	Service is fast and friendly.	service	positive
947	Anyhow, we were able to sit as long as we wanted and chat, which was nice.	ambience	positive
1514	And they have these home made potato chips at the bar that are the most delicious things in the world!	food	positive
1906	My husband and I enjoyed each of the 6 taste size portions and left completely full.	food	positive
2700	I went here with a friend on a whim, we went someplace else first and couldn't get a table.	service	negative
2781	We all ate pasta entre'es, which were great.	food	positive
1970	The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).	food	positive
2465	PERFECT FOR DATES!	ambience	positive
2038	The food was boring and expensive.	food	negative
2038	The food was boring and expensive.	price	negative
186	The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.	ambience	positive
2127	Terrific menu full of unique rolls and special dishes.	food	positive
130	The service is ok but could be better.	service	negative
702	We love the food, drinks, and atmosphere!	food	positive
702	We love the food, drinks, and atmosphere!	ambience	positive
3510	I was here a few weeks back and we had the worst customer service experience at a restaurant ever.	service	negative
1320	Nothing against a good sales call, but the tactics at Amma are just too obvious.	service	negative
512	Took my mom for Mother's Day, and the maitre d' was pretty rude.	service	negative
1683	The vibe is very relaxed and cozy, service was great and the food was excellent!	food	positive
1683	The vibe is very relaxed and cozy, service was great and the food was excellent!	service	positive
1683	The vibe is very relaxed and cozy, service was great and the food was excellent!	ambience	positive
195	If the weather is nice, try to snag an outside table.	ambience	neutral
2623	If you are looking for a good quality, cheap eats - this is the place.	food	positive
2623	If you are looking for a good quality, cheap eats - this is the place.	price	positive
1974	However, for what we spent, overall, it just was not up to par.	price	negative
959	The service was friendly and the atmosphere was casual.	service	positive
959	The service was friendly and the atmosphere was casual.	ambience	positive
2172	When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.	food	positive
3518	I recommend their Pad See Ew, Pork Chops or Tofu plates.	food	positive
1171	Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.	food	positive
1171	Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.	price	positive
1518	this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.	food	positive
941	The service was excellent - friendly and attentive.	service	positive
2898	The main course had an average portion, and was decent overall.	food	positive
1960	20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.	ambience	positive
214	Waitstaff is great, very attentive.	service	positive
560	The dinner menu is diverse and top-notch as well.	food	positive
3022	In any event, even though its a bit on the pricey side, we still love this restaurant and will definitely go back.	price	negative
2468	I don't like Indian food too much and this was delicious, however you want to factor that into the equation.	food	positive
3558	at taj, vegetarians can rejoice-all the dishes are manna from heaven.	food	positive
2093	I won't go back unless someone else is footing the bill.	price	negative
2153	We live in New Jersey and whenever we go into New York City we buy bagels to eat hot and then to freeze (they told me that if I call in the order, they'd bring it out to the car so I wouldn't have to look for parking).	service	positive
1156	Jimmy's is hands down the hottest night spot in the Bronx.	ambience	positive
2409	And I would have to agree with the masses in terms of service - delivery is their Achilles' heel.	service	negative
2359	The $300 bill was a bit steep, but the experience was great.	price	negative
2968	Nice ambiance, nice little bar, good bartender, Francois, and good service.	service	positive
2968	Nice ambiance, nice little bar, good bartender, Francois, and good service.	ambience	positive
382	The calamari comes with an incredible sauce, and the duck noodles are yummy as well.	food	positive
1715	I would definitely go back -- if only for some of those exotic martinis on the blackboard.	food	positive
611	Simple comfort food and what hot and lage portions.	food	positive
1643	Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.	food	negative
2989	We didn't get drink refills and she didn't even offer us the option of dessert.	service	negative
2156	The bagels are also reasonably priced for NYC.	price	positive
2088	Decor leaves something to be desired.	ambience	negative
185	Also, specify if you like your food spicy- its rather bland if you don't.	food	neutral
1710	Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.	service	positive
1710	Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.	ambience	positive
1710	Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.	price	negative
1710	Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.	food	negative
649	When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time	food	positive
649	When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time	price	positive
3450	in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.	service	neutral
974	I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.	food	positive
3089	Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.	ambience	positive
647	The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.	food	positive
378	My fish was delicious in an incredible curry sauce.	food	positive
3245	Even upon delivery, their juicy pork buns are quite good . .	food	positive
414	Average to good Thai food, but terrible delivery.	food	positive
414	Average to good Thai food, but terrible delivery.	service	negative
1857	The space is nice but when we order our drink we were in for a surprise.	ambience	positive
164	The entire place and the treatment we received felt as a conveyor belt.	service	negative
164	The entire place and the treatment we received felt as a conveyor belt.	ambience	negative
904	I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.	ambience	positive
3663	And they provided a delicious dessert on the house!	food	positive
3663	And they provided a delicious dessert on the house!	price	positive
3663	And they provided a delicious dessert on the house!	service	positive
3250	They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.	service	negative
3366	The food is amazing, rich pastas and fresh doughy pizza.	food	positive
3073	Food was very good, but not what I would consider out of this world.	food	positive
3303	I had Lobster Bisque it has 2 oz. of Maine Lobster in it.	food	positive
704	Try the Pad Thai, it's fabulous and their prices are so cheap!	food	positive
704	Try the Pad Thai, it's fabulous and their prices are so cheap!	price	positive
1839	Food is great and inexpensive.	food	positive
1839	Food is great and inexpensive.	price	positive
1756	The price very reasonable.	price	positive
29	Dessert - can't be missed, so save room!!!	food	positive
484	It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.	food	positive
1993	Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road	price	negative
2574	Ingredients are organic which is a real plus for me.	food	positive
3595	It was so bad I actually refused to pay for my food.	food	negative
1097	I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.	food	positive
1097	I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.	price	positive
2844	This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!	price	negative
2692	The staff was very attentive, the ambience lovely, and the food superb.	food	positive
2692	The staff was very attentive, the ambience lovely, and the food superb.	service	positive
2692	The staff was very attentive, the ambience lovely, and the food superb.	ambience	positive
2590	I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.	food	negative
71	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.	food	positive
71	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.	service	positive
71	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.	ambience	positive
2957	The waiters are sweet, the food is tasty and the bill is never too large.	food	positive
2957	The waiters are sweet, the food is tasty and the bill is never too large.	service	positive
2957	The waiters are sweet, the food is tasty and the bill is never too large.	price	positive
3633	The service was superb, they treat you like family.	service	positive
2696	We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.	food	positive
1186	It only took about five or so minutes to get an empty table, but standing up wasn't too bad.	service	positive
935	They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.	food	negative
3306	It was divine melts in your mouth.	food	positive
3355	- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.	food	positive
3355	- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.	price	negative
637	Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).	ambience	positive
2029	We ran a little late for the reservation but it wasn't a problem to get our table immediately.	service	positive
2341	We arrived on time for our reservation and seated promptly.The	service	positive
644	The well mannered, pleasant staff that Tony has in his employ.	service	positive
2007	The flavors robust and subtle.	food	positive
314	All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.	food	positive
314	All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.	price	positive
580	We concluded with tiramisu chocolate cake, both were delicious.	food	positive
1295	The counter service is bad.	service	negative
2701	Service here was great, food was fantastic.	food	positive
2701	Service here was great, food was fantastic.	service	positive
997	This is such a lovely, peaceful place to eat outside.	ambience	positive
1491	The sauce is delicious and the crust is perfect.	food	positive
1001	This is a great place to take out-of-towners, and perfect for watching the sunset.	ambience	positive
758	You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.	food	neutral
758	You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.	price	negative
758	You will pay a lot for the decore, but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.	ambience	negative
1601	They have some great entrees here as well.	food	positive
2195	The service is not consistently excellent -- just decent.	service	neutral
1917	The food, served in small tasting portions (as an option) is very good with each dish being better than the next.	food	positive
2252	They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!	food	positive
2252	They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!	service	positive
3668	I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.	food	positive
928	I care more about the food and ambience.	food	neutral
928	I care more about the food and ambience.	ambience	neutral
1794	Oh, but wait, we were out of drinks (which were also delightfully overpriced).	food	negative
1794	Oh, but wait, we were out of drinks (which were also delightfully overpriced).	price	negative
1163	The service is fantastic.	service	positive
1109	The garlic mashed potatoes are hands down the best in the city!	food	positive
899	Food and service was okay.	food	neutral
899	Food and service was okay.	service	neutral
1349	great for a romantic evening, or a fun evening with friends...	ambience	positive
934	The lamb meat was under-cooked and EXTRMELY CHEWY.	food	negative
2199	The best pad thai i've ever had.	food	positive
188	Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.	food	negative
188	Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.	service	negative
1748	Great pizza and fantastic service.	food	positive
1748	Great pizza and fantastic service.	service	positive
949	We were seated outside and the waiter spilled red wine and hot tea on myself and my date.	service	negative
885	While this is a pretty place in that overly cute French way, the food was insultingly horrible.	food	negative
885	While this is a pretty place in that overly cute French way, the food was insultingly horrible.	ambience	positive
1053	None of that yucky whipped stuff.	food	positive
1639	The wine list isn't great, and the desserts are shipped in from Bruno's down the street, which is not as good as it used to be.	food	negative
1417	I ordered a Lassi and asked 4 times for it but never got it.	service	negative
3159	Their coffee is quite good too!	food	positive
363	great wine list (italian), good food, service was INITIALLY fine.	food	positive
2856	Despite the fact that the space is large, they've overcrowded the floor with tables.	ambience	negative
1811	i know, you were too busy showing off your vintage tee shirt and looking bored, but my agenda is i'm here to eat and enjoy the company of friends, seeking a pleasant experience.	service	negative
2838	They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!	service	negative
3149	I had to ask her three times before she finally came back with the dish Ive requested.	service	negative
2780	Normally that would be improper, however they were all delicious and my host did not complain.	food	positive
1782	Taxan delicious!	food	positive
3696	Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).	price	positive
3419	Southern Indian cuisine is still there, too.	food	neutral
2655	They couldn't even make a salad that was appealing.	food	negative
3570	For two people with tip was less than $25 bucks.	price	positive
2129	Killer Sushi!	food	positive
206	Of course the reason its so packed is because the food is so delicious!	food	positive
3038	Staffs are not that friendly, but the taste covers all.	food	positive
3038	Staffs are not that friendly, but the taste covers all.	service	negative
3365	The jukebox plays everything from Italian Opera to The Strokes.	ambience	neutral
1102	Much of the time it seems like they do not care about you.	service	negative
2742	Plus they made a perfect martini.	food	positive
278	I am not sure if I would call the food here Indian as it is a fusion of what seems to be French with an Indian or exotic touch.	food	neutral
817	The waiter was attentive.	service	positive
353	Their Margarita is best I've had since I've returned from Naples!	food	positive
213	The tastes makes your mouth water for more.	food	positive
2261	Their sake list was extensive, but we were looking for Purple Haze, which wasn't listed but made for us upon request!	food	positive
2261	Their sake list was extensive, but we were looking for Purple Haze, which wasn't listed but made for us upon request!	service	positive
2772	The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.	food	neutral
2772	The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.	ambience	negative
2772	The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.	price	negative
2979	The food was actually aweful.	food	negative
2399	They are served with a free appetizer and the portions are perfect for lunch.	food	positive
2399	They are served with a free appetizer and the portions are perfect for lunch.	price	positive
3520	There is actually space to breathe and the decor sets the tone for an intimate dinner.	ambience	positive
2263	We went around 9:30 on a Friday and it had died down a bit by then so the service was great!	service	positive
1902	My husband and I both ordered the Steak, medium.	food	neutral
341	Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.	food	negative
1649	This place has realy fresh sushi and a nice large menu of Japanese classic cuisine.	food	positive
1195	The sushi is average and the prices are anything but.	food	neutral
1195	The sushi is average and the prices are anything but.	price	negative
3247	My wife and I also enjoyed the spinach, the Shanghai low mein, and other attractions.	food	positive
2387	Several of the dim sum orders had about 6-8 pieces.	food	neutral
2382	If you have a dumpling fetish i suggest you try some here!	food	positive
517	Three page wine menu, one page entree and horedevous.	food	positive
1399	The food is consistently wonderful - I've been coming here for years, and the owner has always been accomodating and friendly.	food	positive
1399	The food is consistently wonderful - I've been coming here for years, and the owner has always been accomodating and friendly.	service	positive
3488	The waiters and owners were nonchalant about this and promised to call the exterminator but weren't as dismayed or apologetic as I would have expected.	service	negative
3117	And the food was fantastic.	food	positive
1024	If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).	food	positive
1024	If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).	ambience	positive
394	Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.	food	neutral
1483	They're also friendlier here, especially the owner, Kenny.	service	positive
2945	While the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.	food	positive
2945	While the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.	ambience	negative
3487	I've lived in NYC all my life and had never before seen so many waterbugs in one place (except in a really bad dream).	ambience	negative
1701	Winnie and her staff are the best crew you can find serving you.	service	positive
464	The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.	ambience	positive
2779	My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.	service	neutral
1086	You can even get packages of the chutneys to stock your fridge!	food	positive
1086	You can even get packages of the chutneys to stock your fridge!	service	positive
2539	The bar has various selections and the mixed drink special is a catcher! 2 for 1's.	food	positive
2580	If it isn't for the food (A+++), it must be the service or the ambience.	food	positive
2580	If it isn't for the food (A+++), it must be the service or the ambience.	service	positive
2580	If it isn't for the food (A+++), it must be the service or the ambience.	ambience	positive
3341	During the course of the past 3 months, the chef and staff changed and it was not for the better.	service	negative
3341	During the course of the past 3 months, the chef and staff changed and it was not for the better.	food	negative
722	I like the ambience, it's very dark and original.	ambience	positive
57	Not the typical NYC gimmick theme restaurant.	ambience	positive
3685	Overall, not worth the money.	price	negative
346	This place is not worth the prices.	price	negative
3296	Our last time there a few weeks ago was early at 5pm and it was very crowded and noisy.	ambience	negative
1231	Pick a bagel has the best bagels in the city.	food	positive
2547	It's called Gnochi alla nona and is found under Chef Specials.	food	neutral
72	It is one the nicest outdoor restaurants I have ever seen in NY--I am from Italy and this place rivals the ones in my country.	ambience	positive
3666	Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.	ambience	negative
2210	The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.	food	negative
1699	The fried dumplings are GREAT!	food	positive
147	This place has the best Chinese style BBQ ribs in the city.	food	positive
3638	We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.	food	positive
3088	The 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.	food	positive
2083	The dim sum here is only so-so.	food	neutral
1411	$6 and there is much tasty food, all of it fresh and continually refilled.	food	positive
1411	$6 and there is much tasty food, all of it fresh and continually refilled.	price	positive
1566	Just straight up cheap, good food.	food	positive
1566	Just straight up cheap, good food.	price	positive
1985	Even with a relatively inexpensive botle of wine, if you can call $70.00 inexpensive, the cost is through the roof for better than average fare.	price	negative
2103	Steamed fresh so brought hot hot hot to your table.	food	positive
2991	The steak was very fatty and the sauce was overpowering and not very tasty.	food	negative
2268	My only problem is that you are literally sitting on top of the people next to you!	ambience	negative
3609	And affordable.	price	positive
2146	The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!	food	positive
2146	The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!	service	positive
2146	The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!	ambience	positive
2714	They have a very diverse menu so its something for everybody.	food	positive
3672	The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.	service	negative
2165	The bagel was huge.	food	positive
1207	Get the tuna of gari.	food	positive
1416	Edible but really a ripoff at those prices given whats in the area.	food	neutral
1416	Edible but really a ripoff at those prices given whats in the area.	price	negative
196	The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.	ambience	negative
2748	The service was the only thing good about this restaurant.	service	positive
1818	Service- friendly and attentive.	service	positive
3072	Service was very prompt but slightly rushed.	service	positive
1718	Great food, great decor, great service.	food	positive
1718	Great food, great decor, great service.	service	positive
1718	Great food, great decor, great service.	ambience	positive
2207	And, atlhough tables opened up next to us and we ASKED for a slightly larger space, they left us awkardly seated.	service	negative
3095	The palak paneer was standard, and I was not a fan of the malai kofta.	food	neutral
2002	I've dined at Alain Ducasse's restaurant in Monte Carlo for half the price for the same excellent dining experience.	price	positive
441	Yeah, sometimes the service can be slow.	service	negative
2948	There was no ambiance.	ambience	negative
3662	The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.	food	positive
3662	The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.	service	positive
2471	The only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price X4, which makes no sense whatsoever.	price	negative
1192	They sell special sushi, everything have a topping, sauce and etc.	food	positive
1373	DO not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.	ambience	neutral
936	They never came back to refill our glasses again.	service	negative
2686	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.	service	positive
2686	The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.	ambience	negative
1952	The service was excellent and the food was delicious.	food	positive
1952	The service was excellent and the food was delicious.	service	positive
917	Service was also very good.	service	positive
3016	I would not have been so disappointed with the portions if the qualities were good enough to make up for it, but they were not!	food	negative
1297	They're rude at times, and not very friendly.	service	negative
1528	I'm happy to have Nosh in the neighborhood and the food is very comforting.	food	positive
1162	Good atmosphere, combination of all the hottest music dress code is relatively strict except on Fridays.	ambience	positive
411	They kindly brought us more to see if it was better, but it was not!	food	negative
2796	love the food.	food	positive
3634	I would highly recommend Nina's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures.	ambience	positive
822	All the desserts the group tried got favorable reviews.	food	positive
2321	It's a nice place to relax and have conversation.	ambience	positive
2611	Best Reuben sandwich ever!	food	positive
1716	Lucky Strike is a great casual place to just grab a bite to eat.	food	positive
1003	Wonderful strawberry daiquiries as well!	food	positive
2109	The sushi has been from average to below average, the wait service has always been sub-par the atmosphere goes from nice to really irritating (if you sit in the area beyond the kitchen, the acousitcs are horrid, everything echoes is extremely loud).	food	negative
2109	The sushi has been from average to below average, the wait service has always been sub-par the atmosphere goes from nice to really irritating (if you sit in the area beyond the kitchen, the acousitcs are horrid, everything echoes is extremely loud).	service	negative
508	Frites were delicious if a bit on the thick side.	food	positive
1187	Alone for 100 bucks, it is really overprice.	price	negative
785	Here you get the zen feel without feeling rigid.	ambience	positive
140	I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.	food	positive
3162	Overall, the best bagel in town.	food	positive
3242	It was huge, delicious, fresh, and will be the reason we return.	food	positive
969	Light, refreshing summer rolls (not fried) remind me of Vietnamese places in Paris.	food	positive
407	The sushi seemed pretty fresh and was adequately proportioned.	food	positive
922	but the service was a bit slow.	service	negative
1060	Spreads and toppings are great - though a bit pricey.	food	positive
1060	Spreads and toppings are great - though a bit pricey.	price	negative
888	No one asked what was wrong as we left with nothing touched on our plates.	service	negative
2121	Indoor was very cozy and cute.	ambience	positive
559	We had a 3 hour brunch- they definitely do not rush you- and they kept the unlimited mimosas flowing the whole time.	service	positive
1302	And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!	food	negative
1302	And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!	service	negative
1302	And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!	price	negative
588	The service was excellent, the food was excellent, but the entire experience was very cool.	food	positive
588	The service was excellent, the food was excellent, but the entire experience was very cool.	service	positive
2289	The service is good and the resturant is clean.	service	positive
2289	The service is good and the resturant is clean.	ambience	positive
527	Great spot, whether looking for a couple of drinks or quiet dinner.	ambience	positive
2478	Just stick with the small dishes!	food	neutral
945	The cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.	service	negative
945	The cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.	ambience	positive
1642	I've rarely had a problem with slow staff in the 10 years I've been going.	service	positive
1766	Food is excellent.	food	positive
2275	This place is a literal hole-in-the-wall that is buried within Doyers, right off of Pell St (barber's alley) in Chinatown.	ambience	negative
2573	Although we were looking for regular lettuce and some walnuts the salads we got were great.	food	positive
2323	Excellent lunch buffet for only $6.95.	food	positive
2323	Excellent lunch buffet for only $6.95.	price	positive
983	both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.	food	positive
983	both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.	price	positive
2571	Ambience is so cute and quaint, good for business although we were there on vacation.	ambience	positive
2122	The portion sizes here are huge, and the sushi is good.	food	positive
2350	My boyfriend ate tuna and it was cooked perfectly!	food	positive
1119	This wasn't the expected menu comprised only of pad thai and tom yum soup, but I thought that was what made the place so special.	food	positive
1158	Good food at the restaurant (a bit expensive, but great if you want to impress your date).	food	positive
1158	Good food at the restaurant (a bit expensive, but great if you want to impress your date).	price	negative
220	I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.	food	positive
220	I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.	service	positive
