speech	line_num	text
2004_lee_hsien_loong	935	It's part of a happy family life.
2004_lee_hsien_loong	936	It's fulfilling to bring up a child.
2004_lee_hsien_loong	937	You can have the most successful career, you can be the richest man on Earth or the most powerful man or woman on Earth, but if you don't have a family and don't have children, I think you're missing something.
2004_lee_hsien_loong	938	It starts off with missing changing nappies when you have a child, but then you miss watching a child learning to walk, learning to talk, going to school, getting sick, depending on you, walking with you, playing with you.
2004_lee_hsien_loong	939	You are teaching him, doing homework with him or her.
2004_lee_hsien_loong	940	Then you'll find that he's got his own temperament, character, personality, he’s different from you.
2004_lee_hsien_loong	941	He's got his own ideas and after a while, one day, you are helping him or her do homework
2004_lee_hsien_loong	942	and he says, "No, no, you do it like this" and I look puzzled and I don't quite know what he is talking about, but he does
2004_lee_hsien_loong	943	and you know he's taken a step forward
2004_lee_hsien_loong	944	and he's on his own.
2004_lee_hsien_loong	945	And then they grow up a bit more and you have to, come a time when they ring up and say, "Can you pick me up at the cineplex?"
2004_lee_hsien_loong	946	Then you will worry whether they have found girlfriends or boyfriends.
2004_lee_hsien_loong	947	Then you will worry if they have not found girlfriends or boyfriends and you will think by the time they are 20 years old, they would have grown up, but actually, even when they are 50 years old, if I'm still around, I will still be fussing.
2004_lee_hsien_loong	948	"Drink your pao shen" (泡参ginseng), take care of yourself, don't overstrain because my parents do that
2004_lee_hsien_loong	949	and I think if I'm still compos mentis, I will do that too.
2004_lee_hsien_loong	950	So, these are not things you can translate into dollars and cents, or careers and promotions.
2004_lee_hsien_loong	951	It's fulfilling.
2004_lee_hsien_loong	952	It's sad if you don't have it.
2004_lee_hsien_loong	953	We wish every Singaporean do and have a couple of children, three, if you can.
2004_lee_hsien_loong	954	It's difficult, yes, people say quality time, but actually, some of my friends who have three children say "economies of scale" because with three of them, they form an ecosystem.
2004_lee_hsien_loong	955	They learn from each other, they take care of each other, the older ones look after the small ones, which means they learn.
2004_lee_hsien_loong	956	The small ones learn to share with the big ones, which means they also learn and if you only have one and you spend quality time with him and he goes to school and the teacher cannot spend quality time with him, and his friend borrows his eraser, he may punch his friend on the nose.
2004_lee_hsien_loong	957	So, have two, three.
2004_lee_hsien_loong	958	I won't say have half-a-dozen but have a couple.
2004_lee_hsien_loong	959	We are not going to micromanage your lives.
2004_lee_hsien_loong	960	I mean, we won't say, have the first one by 25 years old, the second one by 30 years old.
2004_lee_hsien_loong	961	It’s up to you.
2004_lee_hsien_loong	962	What we can do is we'll make it easier for families to marry and to have children.
2004_lee_hsien_loong	963	You make the decisions.
2004_lee_hsien_loong	964	But I think what we have to do is to change attitudes.
2004_lee_hsien_loong	965	We've got to change attitudes of the singles, of the couples and also of employers.
2004_lee_hsien_loong	966	It’s probably easiest with the employers, you just have to persuade them that they have to be fair to their staff -- parents, mothers who have children, give them time off, give them some flexibility.
2004_lee_hsien_loong	967	Women who are pregnant, be fair to them and don't sack them because they are about to have a baby.
2004_lee_hsien_loong	968	And if you look at the more successful companies, IBM, Hewlett Packard, the American companies, they are very good employers in this respect.
2004_lee_hsien_loong	969	They look after their staff.
2004_lee_hsien_loong	970	It's not just the Government.
2004_lee_hsien_loong	971	We try to be good employers, but they are doing it for commercial reasons and it makes sense for them because they know if they take care of their staff properly, their staff will be loyal to the company and will perform.
2004_lee_hsien_loong	972	Harder to change is the attitudes of singles.
2004_lee_hsien_loong	973	They need to have realistic expectations.
2004_lee_hsien_loong	974	Don't look for the impossible.
2004_lee_hsien_loong	975	If you go for MCS soap opera standard, then no hope.
2004_lee_hsien_loong	976	What do I mean by being realistic?
2004_lee_hsien_loong	977	I give you a couple of examples.
2004_lee_hsien_loong	978	First one is from a very experienced grassroots leader friend of mine who said he counselled his niece many years ago.
2004_lee_hsien_loong	979	She was single in her late 20s.
2004_lee_hsien_loong	980	He says, "You must get a husband".
2004_lee_hsien_loong	981	She said, "But I must find a man who will tell jokes to me, entertain me, pick me up if I am down, look after me in the evenings".
2004_lee_hsien_loong	982	So, he told her, "You don't need a husband, you need a TV set".
2004_lee_hsien_loong	983	So, she took his advice to heart, got married and is now happily married with children.
2004_lee_hsien_loong	984	I should bring him into SDU (Social Development Unit) council some day.
2004_lee_hsien_loong	985	But I asked SDU, do you have problems of high expectations?
2004_lee_hsien_loong	986	They said, "Yes".
2004_lee_hsien_loong	987	So, I said, "Give me some examples.
2004_lee_hsien_loong	988	Don't give me statistics, just give me some examples".
2004_lee_hsien_loong	989	So, they gave me a couple.
2004_lee_hsien_loong	990	One person said he wants a girl, tall, long hair, intelligent, fair, no spectacles, I don't know what other particulars he specified.
2004_lee_hsien_loong	991	So, SDU worked very hard, went through the files, produced the girl – tall, long hair, everything, but wore specs.
2004_lee_hsien_loong	992	He went out with the girl, came back, says, "Change".
2004_lee_hsien_loong	993	So, the SDU matchmaker says, "Why?
2004_lee_hsien_loong	994	She’s a perfectly fine lady, why don't you want her?
2004_lee_hsien_loong	995	She's wearing specs.
2004_lee_hsien_loong	996	Okay, change, she can wear contact lenses".
2004_lee_hsien_loong	997	He said, "No.
2004_lee_hsien_loong	998	If she wears specs, bad genes.
2004_lee_hsien_loong	999	Children will wear specs".
2004_lee_hsien_loong	1000	So, I asked, what about him?
2004_lee_hsien_loong	1001	He also wore specs.
2004_lee_hsien_loong	1002	So, he's still single.
2004_lee_hsien_loong	1003	Another one says, "I want a girl, this, that, the other, preferably stay in Bukit Timah".
2004_lee_hsien_loong	1004	So, matchmaker found him somebody nice, suitable social background, so on.
2004_lee_hsien_loong	1005	Problem?
2004_lee_hsien_loong	1006	She stayed in Bukit Merah.
2004_lee_hsien_loong	1007	Wrong Bukit.
2004_lee_hsien_loong	1008	"So, I think it's not the matchmaker's fault, right?
2004_lee_hsien_loong	1009	I think we've got to change our mindsets and be realistic and accommodating.
2004_lee_hsien_loong	1010	I think couples, too, have to change their mindset because we have to share the responsibility more equally and more fairly.
2004_lee_hsien_loong	1011	In the old days, the man worked, the woman looked after the family.
2004_lee_hsien_loong	1012	Man brought home the bacon, the woman brought up the kids, and for a lot of homes, they are still like that.
2004_lee_hsien_loong	1013	If you have done Meet-the-People sessions, you will know.
2004_lee_hsien_loong	1014	We've seen a lot of women who've been deserted by their husbands, husbands left, not paid maintenance, trying to go to court, come to look for us.
2004_lee_hsien_loong	1015	But we very seldom see a husband come, deserted by a woman who's not paid him maintenance and needs our help.
2004_lee_hsien_loong	1016	That's the reality of our society.
2004_lee_hsien_loong	1017	It's patriarchal, but that's the way it has worked.
2004_lee_hsien_loong	1018	So, because of that, we've always said, for government medical benefits, for the man, your wife and children can get.
2004_lee_hsien_loong	1019	For the woman, husband and children cannot get because husband is supposed to take care of you, not you of your husband.
2004_lee_hsien_loong	1020	But a lot of women have felt very angry about this.
2004_lee_hsien_loong	1021	I know Irene feels strongly.
2004_lee_hsien_loong	1022	I think Indranee, Penny, they are all watching me carefully and the reality is changing.
2004_lee_hsien_loong	1023	The reality is changing, our society is changing.
2004_lee_hsien_loong	1024	The women are working, they are going out.
2004_lee_hsien_loong	1025	Ten years ago, I don't think you could have imagined a women's team wanting to go and climb Mount Everest, but today, there is and I think that if we're going to talk about shared responsibility, if we are going to shift and try and get couples to split more evenly the duties of bearing and bringing up children, I think we should move.
2004_lee_hsien_loong	1026	So, after many years, after thinking this over many times and picking up the stone and putting it back again and again, we will now decide to equalise medical benefits for men and women under the new medical schemes.
2004_lee_hsien_loong	1027	The older schemes which are moribund, we will extend it to their children because I think for the older schemes, there are Civil Service complexities, but for the new schemes, let's treat it as equal.
2004_lee_hsien_loong	1028	So, philosophically, I accept.
2004_lee_hsien_loong	1029	The private sector is doing it, I am doing it, but make sure your husband looks after you.
2004_lee_hsien_loong	1030	I've got a lot of feedback from the public since March when we had the Budget and I said we're studying this and Hng Kiang is chairing a committee and some of these are very sensible feedback on what we should do as our package for procreation.
2004_lee_hsien_loong	1031	I'd like to read you just one letter which came in the email.
2004_lee_hsien_loong	1032	I've got the permission from the person.
2004_lee_hsien_loong	1033	So, let me tell you what she asked for.
2004_lee_hsien_loong	1034	She said, "Dear Sir, I am married with a four-year-old son and currently five months-plus pregnant with a pair of twins.
2004_lee_hsien_loong	1035	We planned to employ a foreign maid to take care of the babies.
2004_lee_hsien_loong	1036	However, we realised that the maid levy is so much and the maid's salary is so much, excluding her meals".
2004_lee_hsien_loong	1037	Then she added up -- full-day childcare and she already has a son, newborn expenses and so on.
2004_lee_hsien_loong	1038	"I am writing sincerely to seek your kind assistance.
2004_lee_hsien_loong	1039	One, maid levy -- we hope to pay a lesser amount of maid levy monthly, if possible.
2004_lee_hsien_loong	1040	Two, Medisave for hospital bill -- this time round, I plan to have a Caesarean delivery, thus the hospital bill may be slightly higher.
2004_lee_hsien_loong	1041	I am worried that I may have to fork out a lot of cash on hospital bills.
2004_lee_hsien_loong	1042	So, I sincerely hope that we can utilise more Medisave so that we do not have to fork out so much cash.
2004_lee_hsien_loong	1043	Three, maternity leave (feedback only) -- like any other mothers, we feel that eight weeks of maternity leave is quite short.
2004_lee_hsien_loong	1044	If possible, an additional of four or eight weeks will really be beneficial and valuable to both the mother and the baby.
2004_lee_hsien_loong	1045	My estimated due date is around beginning of September.
2004_lee_hsien_loong	1046	I thank you for your precious time in reading my mail, sincerely hope that you can understand my situation.
2004_lee_hsien_loong	1047	Your kind assistance will be very much appreciated".
2004_lee_hsien_loong	1048	I thought this was a very sensible letter because the things she asked for are, in fact, the things which mothers need – maid, delivery expenses, leave.
2004_lee_hsien_loong	1049	So, I checked up whether her baby is born.
2004_lee_hsien_loong	1050	She says, "Not yet, two weeks more".
2004_lee_hsien_loong	1051	So, I will deliver my package before she delivers her baby.
2004_lee_hsien_loong	1052	I will just sketch out the rough outlines and Lim Hng Kiang will tell you all about it in a few days' time.
2004_lee_hsien_loong	1053	Childcare – it's a key concern of mothers, both the caring and looking after of their kid when he's young, also the bonding, to form that special tie between mother and baby when the child is growing up.
2004_lee_hsien_loong	1054	What do you need that will evolve as the infant grows?
2004_lee_hsien_loong	1055	First few weeks, you need the maternity leave, then you have infant care, then you have childcare, then a little bit older, you still need help around the family.
2004_lee_hsien_loong	1056	So, for maternity leave, having gone through employers, employees, unions and so on, what we will do is we will extend the leave from eight weeks to 12 weeks – four more weeks.
2004_lee_hsien_loong	1057	We will go from three children to four children and the Government will reimburse the extra expenses because if we just put it on the employer, I think it's not fair and the employer will say, "I prefer not to have a woman".
2004_lee_hsien_loong	1058	Infant care – this is a gap in our system.
2004_lee_hsien_loong	1059	Now, we have childcare subsidies but we don't have infant care subsidies which are commensurate because infant care is a lot more expensive than childcare.
2004_lee_hsien_loong	1060	You need almost one caregiver for two babies.
2004_lee_hsien_loong	1061	So, we will introduce a Centre-based Infant Care subsidy similar to the childcare subsidy but higher.
2004_lee_hsien_loong	1062	I think it's S$400 per month.
2004_lee_hsien_loong	1063	Then we'll have childcare leave – this is a new thing, so let me explain what it is.
2004_lee_hsien_loong	1064	We could have had, say, five weeks more of maternity leave at the beginning when the baby is born, but we decided, let's have four weeks more and keep this extra one week and let's spread it out over, say, the first seven years of the child's life, two days a week.
2004_lee_hsien_loong	1065	So, that's actually two weeks more, two days a week over seven years.
2004_lee_hsien_loong	1066	So, if you are a parent, a father or a mother with a child below seven, then every year, you are entitled to two days of childcare leave.
2004_lee_hsien_loong	1067	We will change the law.
2004_lee_hsien_loong	1068	Which means if your child is sick, you can do it, if your child needs to see the kindergarten teacher, you can take a day off.
2004_lee_hsien_loong	1069	You want to take a day off with the child, go to the zoo on a Monday.
2004_lee_hsien_loong	1070	It can also be done.
2004_lee_hsien_loong	1071	Two days a year, provided the child is below seven, no matter how many children you have below seven.
2004_lee_hsien_loong	1072	Then, maids – a lot of parents have asked for maid levy to be made lighter
2004_lee_hsien_loong	1073	and I think there’s something in it because one of the ways we can ease the burden for working mothers, or even non-working mothers in Singapore, is to let them have maids, which they can't do in many other countries.
2004_lee_hsien_loong	1074	If you are living in America, or in Australia, or in Britain, you won't have a maid help you at home.
2004_lee_hsien_loong	1075	At most, you have a cleaning lady come in once a week or twice a week, but a maid in the home is something that we’re lucky to have in Singapore.
2004_lee_hsien_loong	1076	But there is a levy
2004_lee_hsien_loong	1077	and I think it's right if you have a child, we lower the cost.
2004_lee_hsien_loong	1078	So, we will lower the maid levy for families with children below 12 years old.
2004_lee_hsien_loong	1079	Grandparents – grandparents are a tremendous help to families who have children.
2004_lee_hsien_loong	1080	All the MPs I talked to say so.
2004_lee_hsien_loong	1081	If they haven't had grandparents, they couldn't have managed, either their own parents or their in-laws.
2004_lee_hsien_loong	1082	All the grassroots leaders say so.
2004_lee_hsien_loong	1083	There are even scientific studies of pre-modern societies, Finland and Canada, which showed – they checked all their church records – that if you have a grandmother below 60 living within ten miles, you have two extra surviving grandchildren because the grandmother will help to look after them, will help to guide them, will spot what's wrong and no doubt will nag you to have a few more children.
2004_lee_hsien_loong	1084	And I can tell you they make a tremendous difference.
2004_lee_hsien_loong	1085	I have benefited from this.
2004_lee_hsien_loong	1086	If I did not have my parents or my mother-in-law helping to look after two very young kids in 1984, when Chok Tong asked me to come in, you may feel National Service, you may want to serve, can you do it?
2004_lee_hsien_loong	1087	But I had the 亲母 (mother-in-law) at home.
2004_lee_hsien_loong	1088	I had my parents bringing the children out for walks in the evenings.
2004_lee_hsien_loong	1089	I come home at night, they are asleep, but I know that they have been fed, attended to, disciplined, if necessary.
2004_lee_hsien_loong	1090	Everything is in hand.
2004_lee_hsien_loong	1091	And so, I came in, no maid levy discount, no grandparent incentive, but the grandparents made the difference.
2004_lee_hsien_loong	1092	And I think for many families, it's like that
2004_lee_hsien_loong	1093	and so, I think we should have some incentives which are targeted towards families which have old folks at home, on tax and also on the maid levy and this, we will do.
2004_lee_hsien_loong	1094	Next, financial support – I won't talk a lot about this.
2004_lee_hsien_loong	1095	We have various tax breaks, all kinds of them.
2004_lee_hsien_loong	1096	We will improve them and tidy them up.
2004_lee_hsien_loong	1097	We also have a Baby Bonus which is now for the second and third child.
2004_lee_hsien_loong	1098	I think we want to spread it out so that we're not just focusing on this specific child.
2004_lee_hsien_loong	1099	So, what we will do is we will extend it to the first, second, third and fourth children.
2004_lee_hsien_loong	1100	Finally, I think we need a better work life balance.
2004_lee_hsien_loong	1101	Apart from high expectations being the reason why young people don't get married, another reason is they are simply too busy.
2004_lee_hsien_loong	1102	They are working.
2004_lee_hsien_loong	1103	If they are lawyers, they may finish at eleven o'clock at night.
2004_lee_hsien_loong	1104	If they are civil servants working at MTI, maybe ten o'clock at night.
2004_lee_hsien_loong	1105	No time to go out, socialise, make friends.
2004_lee_hsien_loong	1106	Married couples also need good work life balance.
2004_lee_hsien_loong	1107	I think we are working longer hours.
2004_lee_hsien_loong	1108	I am not sure why, but hours have become longer, the pace is more intense.
2004_lee_hsien_loong	1109	Maybe it's the Internet, maybe it's email, maybe it's globalisation, but whatever it is, you wake up at six o'clock in the morning, you check your email.
2004_lee_hsien_loong	1110	Eleven o'clock at night, before you go to sleep, you check it again and next morning, you come back, somebody replied at 2.00 am.
2004_lee_hsien_loong	1111	How to have children?The Government has a solution for everything.
2004_lee_hsien_loong	1112	So, because of this, we have a Family Life Officer in every ministry.
2004_lee_hsien_loong	1113	So, one ministry had a Family Life Officer who sent out a notice to the whole ministry, circular, email, cc all, saying you must maintain good balanced family life, stay at home, paid holiday, quality life, so forth
2004_lee_hsien_loong	1114	and she sent it out at 11.00 pm from her office PC.
2004_lee_hsien_loong	1115	I don't know whether she's been sacked yet, but I think we have to keep a balance.
2004_lee_hsien_loong	1116	There has to be on-time and off-time.
2004_lee_hsien_loong	1117	The US has got a good practice, five-day week.
2004_lee_hsien_loong	1118	They work like mad, Mondays to Fridays.
2004_lee_hsien_loong	1119	Breakfast meeting, 7.00 am, dinner, post-dinner meeting, 10.00 pm, 11.00 pm.
2004_lee_hsien_loong	1120	Friday night, work late; Saturday, Sunday sacrosanct, absolute no-no.
2004_lee_hsien_loong	1121	Never mind who you are, no business.
2004_lee_hsien_loong	1122	They will save the time for their family, for their community, they do social work.
2004_lee_hsien_loong	1123	Totally different personality.
2004_lee_hsien_loong	1124	They coach a basketball team.
2004_lee_hsien_loong	1125	They work hard, five-day week.
2004_lee_hsien_loong	1126	Other countries are different.
2004_lee_hsien_loong	1127	Five-day week, by Thursday afternoon, your weekend is getting close.
2004_lee_hsien_loong	1128	We have always resisted a five-day week.
2004_lee_hsien_loong	1129	I have made this argument many times.
2004_lee_hsien_loong	1130	When I went into Monetary Authority of Singapore (MAS), they put up a paper, I said, "No".
2004_lee_hsien_loong	1131	Last year, they were about to put up a paper.
2004_lee_hsien_loong	1132	Before they could put it up, I had already answered somebody else "no" in the newspapers.
2004_lee_hsien_loong	1133	So, they withdrew their proposal.
2004_lee_hsien_loong	1134	But, in fact, it is one of the most important things for our young people and when we talk to employees coming in or staff coming in and ask them, "What is it which you are looking for?", the first thing they ask us is, "Do you work on Saturdays?" because they want that time.
2004_lee_hsien_loong	1135	Two days of a weekend is different from one-and-a-half days of a weekend.
2004_lee_hsien_loong	1136	So, after having said, "No" for a very long time, I think it is time to turn this stone over also.
2004_lee_hsien_loong	1137	So, the Civil Service will go to a five-day week.
2004_lee_hsien_loong	1138	I didn't know you were all civil servants!
2004_lee_hsien_loong	1139	It will apply also to schools and army camps, but we will not reduce the official working hours.
2004_lee_hsien_loong	1140	So, whatever it is, 44 hours, you have to do, you cover that during the week.
2004_lee_hsien_loong	1141	And if the public counter is open on Saturdays, has to be open on Saturdays, we will keep it open on Saturdays.
2004_lee_hsien_loong	1142	So, five-day week doesn't mean everybody is off on Saturday.
2004_lee_hsien_loong	1143	Some people may be off on Monday or some other day of the week.
2004_lee_hsien_loong	1144	Now, I wanted to say that I was going to go to work on Saturday, but the civil servants told me, please don't say that, but I can tell you I would be checking my email on Saturday and I'm sure for the ministers and for the people who are in the political leadership, the weekends will be time for them to spend in the community with the grassroots and keeping in touch with the residents.
2004_lee_hsien_loong	1145	So, let me recap.
2004_lee_hsien_loong	1146	Lim Hng Kiang will announce all the details on Wednesday.
2004_lee_hsien_loong	1147	You can ask him as well as his committee, which includes several ladies -- I think Amy Khor is on the committee and
2004_lee_hsien_loong	1148	Lim Hwee Hua – all the tough questions.
2004_lee_hsien_loong	1149	My job is just to make the speech.
2004_lee_hsien_loong	1150	This package by itself isn't going to solve the problem, but if it changes Singaporean mindsets towards marriage, family and children and causes people to think again and reorder their priorities in life, then I think it will contribute to turning the situation around.
2004_lee_hsien_loong	1151	I haven't been able to cover every segment of society in detail tonight.
2004_lee_hsien_loong	1152	I read today's Sunday Times – "What I would like to hear in the National Day Rally?
2004_lee_hsien_loong	1153	" Everybody had a wish list and I think everybody has a right to wish for something – the disabled, the disadvantaged, the old, the young, the married couples, newly-married and so on.
2004_lee_hsien_loong	1154	And when I talked about an inclusive society, I include all of them, but if I cover all of them tonight, you will not go home till midnight.
2004_lee_hsien_loong	1155	But at the right occasion at the right events over the next few months and years, we will talk about them, we will address them and we will see to their needs because an inclusive society has to embrace all and everybody must have the chance to have a good life and to be part of this Singapore Story.
2004_lee_hsien_loong	1156	XII Our future is brightWe are now in Singapore in a region where opportunities abound.
2004_lee_hsien_loong	1157	It's the most dynamic region in the world.
2004_lee_hsien_loong	1158	There is no other place where we would prefer to be.
2004_lee_hsien_loong	1159	You want to be in Latin America, you have your problems.
2004_lee_hsien_loong	1160	You want to be in Africa, God help you.
2004_lee_hsien_loong	1161	But in Southeast Asia and Asia, for all the problems, for all the uncertainties and risks, I think this is a dynamic, exciting, challenging part of the world.
2004_lee_hsien_loong	1162	Companies in Singapore are benefiting from this.
2004_lee_hsien_loong	1163	Our local companies are doing well.
2004_lee_hsien_loong	1164	You look at Mustafa’s, the amount of TV sets and things it sells going to India, and it's expanding.
2004_lee_hsien_loong	1165	And the multinationals are doing well in Singapore, too.
2004_lee_hsien_loong	1166	The wafer fabs are doing well.
2004_lee_hsien_loong	1167	One of them told me a few months ago, he's got a plant in Ang Mo Kio, he says, "Your Ang Mo Kio plant produces five times as many wafers, discs as all their plants in the whole of Europe".
2004_lee_hsien_loong	1168	I was very happy because Ang Mo Kio means Ang Mo Kio GRC, but they are doing well and they are exporting and they are creating jobs for our people.
2004_lee_hsien_loong	1169	Our Singapore businesses are going abroad, too.
2004_lee_hsien_loong	1170	All kinds of businesses are operating around in the immediate region.
2004_lee_hsien_loong	1171	We've got manufacturing, logistics, real estate, hotels.
2004_lee_hsien_loong	1172	Our household names are in Malaysia and Indonesia.
2004_lee_hsien_loong	1173	You want to go to KL, you can get Crystal Jade, or you want to go Indonesia, Jakarta, you can get Crystal Jade, Tung Lok, BreadTalk.
2004_lee_hsien_loong	1174	In fact, there is a BreadTalk in Shanghai, I opened it, as well as a KopiTiam.
2004_lee_hsien_loong	1175	You want to go to KL, there's a Zouk (disco), it's quite funky, and many other projects like that.
2004_lee_hsien_loong	1176	Our economy is thriving and competitive.
2004_lee_hsien_loong	1177	We are getting new investments coming in, we are getting investments choosing Singapore overIndia, over China.
2004_lee_hsien_loong	1178	So, we look at them as competitors, but I think we know that we are able to hold our own and because of our workforce, because of our quality, because of our policies and government, people are prepared to come, invest in Singapore and create jobs and prosperity for us.
2004_lee_hsien_loong	1179	Not just multinationals.
2004_lee_hsien_loong	1180	Even Chinese and Indian companies are coming here.
2004_lee_hsien_loong	1181	So, we've got 1,400 Indian companies, 1,200 Chinese companies inSingapore and EDB is quite confident.
2004_lee_hsien_loong	1182	They are going full-steam ahead, bringing in new investments and we are quite confident that in 15 years, they can double our manufacturing output.
2004_lee_hsien_loong	1183	And if EDB tells me that then I think they must have added, they must have kept back a small percentage for themselves.
2004_lee_hsien_loong	1184	So, I think they will make the target.
2004_lee_hsien_loong	1185	And we are having jobs, not just manufacturing jobs, but also in services.
2004_lee_hsien_loong	1186	Banking is hotting up and because we have private banking and asset management and we have become a financial centre because we opened up, there are many jobs where we don't have the skilled people.
2004_lee_hsien_loong	1187	Tourism – whether or not we have a casino, I think we will grow it.
2004_lee_hsien_loong	1188	Transport – SIA and PSA have downsized, but as they grow, after they have restructured, I think they will need staff again over time.
2004_lee_hsien_loong	1189	And we are getting new sorts of industries, creative industries.
2004_lee_hsien_loong	1190	You may have seen recently George Yeo opening, at the launch of a project, Lucasfilm.
2004_lee_hsien_loong	1191	Lucasfilm are the people who made Star Wars with the swords and they're coming here, they're going to produce films, TV serials, games that blend East and West.
2004_lee_hsien_loong	1192	And it means new jobs, exciting opportunities to create unique entertainment.
2004_lee_hsien_loong	1193	And they’re very good jobs, jobs which require art, which require technology, IT, mathematics, business, jobs which our people are good at.
2004_lee_hsien_loong	1194	If you want to be an animator, a cartoonist, you want to draw a storyline, you want to create special effects, you need brains as well as talent.
2004_lee_hsien_loong	1195	I visited Weta Works in Wellington in New Zealand last year.
2004_lee_hsien_loong	1196	They made Lord of the Rings, or they supported the people who made Lord of the Rings and we have some Singaporeans on attachment there, learning the craft.
2004_lee_hsien_loong	1197	I was very impressed with them.
2004_lee_hsien_loong	1198	They've got the skills.
2004_lee_hsien_loong	1199	It's very interesting.
2004_lee_hsien_loong	1200	In the old days, you draw cartoons one by one, then you colour, then you draw the next one, then you flip over.
2004_lee_hsien_loong	1201	Now, it's all on a computer.
2004_lee_hsien_loong	1202	You have a model.
2004_lee_hsien_loong	1203	So, you have a model of a puppet on a computer, or rather the puppet is the model.
2004_lee_hsien_loong	1204	So, normally, with a puppet, you hold the strings.
2004_lee_hsien_loong	1205	Here, with the puppet, you use your mouse, you slide the cursor, the puppet can raise his eyebrows, stick out his tongue, make a face at you or get angry and so, you can give a personality to the puppet.
2004_lee_hsien_loong	1206	And our people have those creative skills and our polytechnics and our ITEs, it's not just the universities.
2004_lee_hsien_loong	1207	Nanyang Polytechnic is producing good people who will be in demand for creative industries and we're talking about hundreds initially, later on maybe thousands, but it will make a contribution with good jobs for Singaporeans.
2004_lee_hsien_loong	1208	The young ones here will remember and know what is Matrix: Reloaded.
2004_lee_hsien_loong	1209	It's a movie.
2004_lee_hsien_loong	1210	I haven't seen it, but I know about it
2004_lee_hsien_loong	1211	and it's a movie with special effects and you may remember that last year, they were showing it.
2004_lee_hsien_loong	1212	The smoke and explosions were done by a Singaporean called Nickson Fong.
2004_lee_hsien_loong	1213	It's a very specialised business.
2004_lee_hsien_loong	1214	He was a NAFA graduate.
2004_lee_hsien_loong	1215	He went to Hollywood, he did all this and he was overseas.
2004_lee_hsien_loong	1216	I met him last year when he came back and he said, "Well, one day, maybe I will come back, but right now the opportunity is not right, the opportunities are overseas".
2004_lee_hsien_loong	1217	So, he went to Taiwan, he started something.
2004_lee_hsien_loong	1218	But last week, he emailed me, he says, "I'm now back in Singapore", with pregnant wife, new baby, came back to Singapore to get born and he's setting up a company, Egg Story Creative Production so as to do this creative technology,
2004_lee_hsien_loong	1219	IT film production work.
2004_lee_hsien_loong	1220	So, I think that there are opportunities and if I may borrow a young word, I think "The Force is with Singapore".
2004_lee_hsien_loong	1221	We are building something unique and precious here.
2004_lee_hsien_loong	1222	In a world full of strife, we have many races living in harmony.
2004_lee_hsien_loong	1223	In a region where corruption is everywhere, we have a clean and meritocratic system.
2004_lee_hsien_loong	1224	We invest in our young to help each one to find his strengths and realise his aspirations.
2004_lee_hsien_loong	1225	We offer special opportunities to all to do well and also to contribute to Singapore and we spread widely the benefits of progress so that everybody benefits when the country does well.
2004_lee_hsien_loong	1226	And we are strengthening our national identity day by day.
2004_lee_hsien_loong	1227	It's not yet a very long history, but year by year, with each crisis, with each joy and each sorrow, we build on it.
2004_lee_hsien_loong	1228	So, when there is Sars, we bonded, when there's an economic crisis, we shared it, employers, workers, the Government.
2004_lee_hsien_loong	1229	When we have tragedies like RSS Courageous or the Nicoll Highway collapse, ordinary people rose to the occasion to become heroes of the nation and for those who lost their lives, their memories are etched permanently in our collective memory.
2004_lee_hsien_loong	1230	It's what the Chinese say, “歌于斯, 哭于斯, 聚国族于斯” – you weep here, you rejoice here, you gather your clan here.
2004_lee_hsien_loong	1231	It's not a perfect society.
2004_lee_hsien_loong	1232	None is.
2004_lee_hsien_loong	1233	But it's a society where if we have a problem, we can discuss it, we can find some way to resolve it, we can tackle it and if something is wrong, we will put it right.
2004_lee_hsien_loong	1234	And so, over time, we will make progress.
2004_lee_hsien_loong	1235	I think we have reason to be confident of our future.
2004_lee_hsien_loong	1236	Very often, we ask ourselves, how are we going to fix these problems?
2004_lee_hsien_loong	1237	Whither Singapore?
2004_lee_hsien_loong	1238	We worry about our weaknesses and, indeed, we've got to tackle the problems which we have.
2004_lee_hsien_loong	1239	But while we fix our weaknesses, we should not forget our strengths, and they are considerable, and others admire them and are trying to emulate them.
2004_lee_hsien_loong	1240	We are making friends with the Vietnamese.
2004_lee_hsien_loong	1241	They are very keen to link up with us.
2004_lee_hsien_loong	1242	We have a connectivity proposal.
2004_lee_hsien_loong	1243	They want to learn from us.
2004_lee_hsien_loong	1244	They want to learn from our experience, Temasek Holdings and its GLCs (Government-linked companies), the central bank, MAS, how we run the government, how we can open up and keep an orderly society.
2004_lee_hsien_loong	1245	The Chinese, the cities and the provinces are very keen to learn from us.
2004_lee_hsien_loong	1246	When first, we went into Suzhou, they were not interested in software.
2004_lee_hsien_loong	1247	Now, they say, "The Singapore model, what can we do with it?
2004_lee_hsien_loong	1248	How can we benefit from this not just in Suzhou but in other cities and other provinces?".
2004_lee_hsien_loong	1249	In India, our standing is high.
2004_lee_hsien_loong	1250	In January, I went to Bangalore.
2004_lee_hsien_loong	1251	IT is booming away, they’ve a lot of problems but also great confidence.
2004_lee_hsien_loong	1252	So, I visited an IT company.
2004_lee_hsien_loong	1253	They asked me to talk to their crowd.
2004_lee_hsien_loong	1254	So, they gathered everybody on the rooftop.
